Id,Name,Location,State,Contact Email,Contact Phone,School Type,Status,Rating,Total Learners,Website,Logo Url,Created At,Accreditation Number,Total Centers,Active Centers,Review Count
2f7de210-7e85-4e22-8ad8-e11b8eff1ab7,Lindgren - Weissnat,"Fort Dedricberg, Nigeria",ABIA,yolanda.langosh15@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://tricky-vanadyl.name,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_9fa79945,2026-05-12T15:00:29.586534+00:00,DQWGNRFEK9,0,0,0
bddd6cde-5be7-43b9-9cb3-127163d658a7,Kemmer - Murazik,"West Mitchelltown, Nigeria",ABIA,joe_pfannerstill@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://perfumed-widow.name,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_9f081648,2026-05-12T14:58:21.938170+00:00,ZDLIKYVBGW,0,0,0
b0fc8038-e2a5-4f00-8d4f-9ddf846cddf9,Robel - Kulas,"South Elfrieda, Nigeria",ABIA,adam82@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://well-documented-sanity.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_cf4b47b4,2026-05-12T14:52:08.413373+00:00,K6CDJDEW77,0,0,0
8da55dae-de39-4ef1-8bfb-9a2e890a9937,Morissette - Swift,"Waco, Nigeria",ABIA,shawn.flatley@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://amused-husband.name,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_38a6e065,2026-05-12T14:44:32.111328+00:00,BBPWHYB57N,0,0,0
bfcfd02d-6164-4884-96bf-b109c29cb043,Turner and Sons,"Stammchester, Nigeria",ABIA,justus32@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://trusting-nectarine.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_1be27874,2026-05-12T14:37:45.812687+00:00,I4Y4WU300I,0,0,0
38400364-ef3b-466b-a720-100d2fc64ed0,"Ward, Marks and Huel-Rutherford","Lindastead, Nigeria",ABIA,rusty_collins42@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://selfish-harp.name,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_3329c5ff,2026-05-12T14:28:40.895137+00:00,U3SR0GX2X3,0,0,0
c0f0f98e-f02d-47f3-8d74-48e8e52f0906,Schroeder - Casper,"Jarrodhaven, Nigeria",ABIA,miriam_wiza74@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://icy-role.net,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_fde7384e,2026-05-12T08:35:33.624576+00:00,LJ6ZDTYDR4,0,0,0
099f298a-eec1-4e0d-a414-5cb474f82974,"Murphy, Dibbert-Lind and Bednar","New Rachaelboro, Nigeria",ABIA,laury60@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://black-and-white-pine.biz,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_2cc5cb13,2026-05-12T08:32:02.415568+00:00,OPYEYNUQR8,0,0,0
97f6e23a-762d-491d-92b5-8220f6250264,Larson LLC,"North Hilmaworth, Nigeria",ABIA,della_kuvalis60@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://unripe-nucleotidase.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_dc0cee53,2026-05-09T10:27:13.949548+00:00,YYXBQKB0U5,0,0,0
535e0629-1b35-4bb0-a6ea-6a3d9a501595,Feeney-Anderson - Hilpert,"Staceyfield, Nigeria",ABIA,teresa95@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://grave-pronoun.org/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_64000dfb,2026-05-09T10:24:58.611774+00:00,OYJ90GEXXP,0,0,0
ce284a5c-eaf1-4c5b-a4ce-698db5d328e1,Trantow LLC,"Wilmington, Nigeria",ABIA,timmothy.schiller@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://concrete-language.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_0bd45912,2026-05-09T10:23:45.491431+00:00,4EBSKPFTZS,0,0,0
68ea016a-824c-460f-a80e-ac74592d6317,"Lebsack, Senger and Nikolaus","Lefflerland, Nigeria",ABIA,abraham_macgyver63@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://other-boyfriend.info,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_d2eeab77,2026-05-09T10:22:24.917688+00:00,ZOJAAOR4HS,0,0,0
303c9fb5-cf69-471a-8b44-564ae7356411,Hintz Group,"Fort Bill, Nigeria",ABIA,nathan_lemke81@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://weird-marimba.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_7fcea02b,2026-05-09T10:14:21.398934+00:00,GK5HXQI4XF,0,0,0
08f6f3f2-a205-45af-9b24-b4206d167248,Jones Group,"Nicolasside, Nigeria",ABIA,brenda_simonis47@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://noteworthy-median.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_98ae9536,2026-05-09T10:08:21.375188+00:00,XMKVSSLM0R,0,0,0
5743ffb8-ae04-4624-adbd-4b8af9f9310c,"Hessel, Fay and Hackett","East Nadinefort, Nigeria",ABIA,loraine_cronin65@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://weekly-affect.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_46a1c4b6,2026-05-09T10:06:13.536149+00:00,MMOLEBDVHR,0,0,0
ea91e92c-405e-417d-bb31-1929539af265,"Grant, Pfannerstill-Ledner and Pfeffer","Lowellland, Nigeria",ABIA,juan_bechtelar89@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://competent-plastic.com/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_60f47dfb,2026-05-09T09:59:31.762286+00:00,HOJ1VXCKQJ,0,0,0
d7a5ebb2-1465-4e76-a4a0-ab2d03eb15f8,Raynor-Jast Group,"Pompano Beach, Nigeria",ABIA,silvia.becker@hotmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://tired-bump.com,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_006278eb,2026-05-09T09:49:53.046625+00:00,SBRTCGPSJ5,0,0,0
e62b7322-1f48-4457-ae02-66e4177dd0c7,Schuppe - Klein,"North Melody, Nigeria",ABIA,tatum66@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://true-final.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_ba4d2cce,2026-05-07T13:38:26.393548+00:00,U2RCLLVXEX,0,0,0
19cae9f3-68c0-44fc-8942-b1dcba7ac30f,Hauck - Boyer,"Altadena, Nigeria",ABIA,scott_goyette86@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://sarcastic-signature.biz,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_dae36c09,2026-05-07T13:26:47.495779+00:00,OS6SYE9SAC,0,0,0
9b6a2547-d380-4e01-ba5a-c52feccd664f,Waelchi - Stracke,"Fort Zechariahland, Nigeria",ABIA,addie28@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://spiteful-eyeliner.net/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_c1c87f13,2026-05-07T13:04:42.230660+00:00,AIO0KLRSXY,0,0,0
1f46179e-6c91-4a30-b8a5-c4e5e280b3f6,"Smith-Brown, Hudson and Volkman","Russelport, Nigeria",ABIA,edwin_terry49@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://worse-armoire.net/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_8b1f6491,2026-05-07T12:57:08.490281+00:00,1TLEIAMYQF,0,0,0
33cf9519-c579-44bb-b6d2-94a166cb8292,Harber LLC,"Waelchiville, Nigeria",ABIA,elvira59@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://incomplete-cook.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_68ffdbde,2026-05-02T14:17:29.264047+00:00,FTSOQ1GSM5,0,0,0
a11d39aa-cacd-41db-8c70-1ca2010b6485,Muller - Nolan,"Gwendolynstad, Nigeria",ABIA,ollie.harber97@yahoo.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://mundane-hundred.biz/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_e8b63cf3,2026-05-02T14:11:17.565997+00:00,0YJ8HFKZ5M,0,0,0
7e1296ba-c11e-4802-adcd-e24eea9f79e7,"Auer, Kutch and Ward","Kuhnhaven, Nigeria",ABIA,nadia_tromp33@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,https://sneaky-best-seller.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_ef951f87,2026-05-02T14:09:34.987309+00:00,RF369VX19N,0,0,0
bb5298ab-8c95-472a-8004-8fd240b96be1,"White-Kreiger, Spinka and Bernhard",Lagos,AKWA IBOM,rosario.beatty@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://runny-adviser.com,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_c80e151f,2026-04-16T19:58:07.991345+00:00,I9EPRRQKFC,0,0,0
eca3735a-6e98-4eea-bde5-ad6909c20f22,Wilderman and Son,Adamawa,ADAMAWA,melanie35@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://definitive-tabletop.net/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_260555d1,2026-04-16T19:56:43.445280+00:00,EUMIICRMS0,1,1,0
7cd0b2c4-2b81-4fe0-95a8-c65cc42bb9ad,Harvey and Sons,Lagos,AKWA IBOM,lucia8@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://querulous-avalanche.org/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_eb9355f3,2026-04-16T17:06:27.513138+00:00,HGNCCHJOAW,0,0,0
a35a7186-a622-4cf8-be87-4419358f3964,Rolfson - Ratke,Lagos,AKWA IBOM,darron.waelchi@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://smart-bar.name/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_d1fa689f,2026-04-16T17:04:43.498141+00:00,0P08TKZ3AK,0,0,0
f784bb81-53ee-4970-9942-d807e8288d87,"Lebsack, Frami and Kuhic",Lagos,AKWA IBOM,jayde_schamberger0@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://determined-makeover.com,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_613c0999,2026-04-16T17:00:58.834881+00:00,TUCOR1WFD8,0,0,0
a17710ae-6a58-487a-baeb-c9a9fc0705f5,Barrows and Sons,Lagos,AKWA IBOM,leora_watsica@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://internal-comestible.net,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_ba2cbd0c,2026-04-16T16:56:48.431566+00:00,HJHNMWHLHH,0,0,0
a6bdf505-963a-4480-96b6-2513d7d748fa,"Douglas, Thompson and Goldner",Lagos,AKWA IBOM,whitney.sauer63@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://bowed-castanet.com,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_f5c79a8d,2026-04-16T16:55:56.823155+00:00,FPEK8NMWUT,0,0,0
fcafdd46-b76e-49b2-8584-4f710aa7a4c5,Jerde-Predovic - Rutherford-Will,Lagos,AKWA IBOM,diane.murray@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://worthless-wedding.org/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_6068e5a6,2026-04-16T16:52:45.269473+00:00,VFWR8T2EEO,0,0,0
9b580910-3c76-49b9-be94-9c4b792b13f1,"Nader, Schmidt and Turner",Lagos,AKWA IBOM,jessyca_will@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://confused-contrail.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_00aad1b5,2026-04-16T16:50:08.689002+00:00,SIIYKAIG9K,0,0,0
5c0bbf43-314c-4ae1-911d-52a002d6d5a1,Langworth - Homenick,Lagos,AKWA IBOM,steven37@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://insistent-thongs.biz,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_85214009,2026-04-16T16:43:40.919396+00:00,VRU519I56H,0,0,0
a3f47f3f-1f31-4c25-ba16-f0bc32901c34,"Borer, Sporer and Shields",Lagos,AKWA IBOM,jermaine_spinka57@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://negative-swine.com,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_67d3aa9d,2026-04-16T16:33:09.829654+00:00,J1DRZUW7VM,0,0,0
793ec5d8-4114-45c2-854b-7cd7ec2d449c,Brown - Kautzer,Lagos,AKWA IBOM,hayden11@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://slushy-thigh.info/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_e52b2478,2026-04-16T16:27:45.551491+00:00,3ZRYVGG0KA,0,0,0
2ec2bd41-3c67-4f6c-8f3a-d3520da9b4f2,Murazik - Schaden-Hills,Lagos,AKWA IBOM,ruthie19@hotmail.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://trained-airmail.info,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_d3170c70,2026-04-16T16:21:31.255155+00:00,BQSVORQ9ZT,0,0,0
c9d96154-7cd0-413c-bc4f-beffa18a1fa3,"Larkin, Schmidt and Hegmann",Lagos,AKWA IBOM,eunice_heaney@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://sorrowful-spear.biz,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_86ada245,2026-04-16T16:20:44.995543+00:00,XYO4QX6YZG,0,0,0
54e50b89-1993-4f72-a4ee-17cfd80c6133,"Sipes, Thiel and Moore",Lagos,AKWA IBOM,jeanette_heathcote@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://rigid-pigsty.net/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_35b28a8e,2026-04-16T16:19:42.128042+00:00,BZWUVLDBVO,0,0,0
e3094c32-9086-4599-9447-90da0214007d,Nader - Sipes,Lagos,AKWA IBOM,carmelo_frami@yahoo.com,09039205957,POLYTECHNIC,ACTIVE,0.0,0,https://acidic-airman.net,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/test-institution.jpg_95c8f2af,2026-04-16T16:18:00.126346+00:00,WS9ODPNDQA,0,0,0
cc72864b-e8e7-4ee1-b67b-679ddfefa41c,AAAA,Abia,ABIA,aaaa@gmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,www.aaa.org,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/1.jpg_41ea8369,2026-04-15T11:24:28.980156+00:00,334555,0,0,0
05d845d6-4406-4f80-994b-0d80c4268d0d,Lekki uni,"Lagos, Nigeria",LAGOS,lku@test.com,07021345678,UNIVERSITY,ACTIVE,0.0,0,https://lku.edu.ng/,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/bike-banner.jpeg_4285897c,2026-02-25T11:56:31.963010+00:00,5533TER21,1,1,0
88bce113-fd83-48cf-8545-65b52530cc05,BIU,Batuwa,BAUCHI,biu@yopmail.com,+2349089543322,UNIVERSITY,ACTIVE,0.0,0,https://www.batuwa.edu.ng,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/image.png_dff40890,2026-02-22T22:07:22.389073+00:00,4578964743,1,1,0
2e3a25e1-1ab6-4dc6-9111-d6d69265c98c,University of Rumur,Choba,RIVERS,uniport@yopmail.com,08134567890,UNIVERSITY,ACTIVE,0.0,0,uniport.edu.ng,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/uniport.jpeg_e159f7ea,2026-02-06T09:33:43.725344+00:00,8574,1,1,0
32ad9f9b-a1f2-41ab-8bc7-aa95eef47937,Imo Poly,Imo Polytechnic,IMO,imopoly@edu.ng,08134567877,POLYTECHNIC,ACTIVE,0.0,0,imopoly.edu.ng,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/mickey_mouse.jpeg_83973260,2026-02-06T08:50:05.401042+00:00,24363838TR,0,0,0
7affdb4f-b714-49ba-9e94-e09a35fe7ba0,Alvan Ikoku,Imo state,IMO,alvanIko@gmail.com,09021346478,COLLEGE,ACTIVE,0.0,0,https://alvaniko.edu.ng,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/sound-banner.jpeg_e29e4456,2026-02-06T07:45:22.109243+00:00,2446474,0,0,0
e1faad86-a155-4e05-8556-db20efda8963,Yaba College of Tech2,"Lagos, Nigeria",LAGOS,yabatech@edu.ng,08174518987,POLYTECHNIC,ACTIVE,0.0,0,www.yabatech.edu.ng,https://api.object-storage.prunedge.com/coursera-dev-storage/schools/logos/alveum.png_0f0fba3e,2026-02-06T07:20:44.042773+00:00,1324225EQWR,0,0,0
6d07c047-4678-4bc5-8f5f-25c2d9d356e6,AAA University,Abia,ABIA,AAA@yopmail.com,09039205957,UNIVERSITY,ACTIVE,0.0,0,aaa.org,,2026-02-05T15:19:28.165374+00:00,ACC-0004,0,0,0
635010c6-05b6-4cab-8a80-3f732808a67e,Yaba College of Tech,"Lagos, Nigeria",LAGOS,yabatech@edu.ng,08174518987,POLYTECHNIC,ACTIVE,0.0,0,www.yabatech.edu.ng,,2026-02-05T14:47:33.334656+00:00,1324225EQWR,0,0,0
417fa89d-43fa-4754-979b-c52e91606c9e,uni,uni,ABIA,uni@yopmail.com,08137036776,UNIVERSITY,DISABLED,0.0,0,uni.com,,2026-02-03T15:23:49.160116+00:00,6678884,0,0,0
3320044f-fa56-4f35-82dd-64daae274ece,Tiwa Salvage University,"No. 1 University Road, Jamiu",LAGOS,tiwa@yopmail.com,09089584433,UNIVERSITY,ACTIVE,0.0,0,www.tiwa.org,,2026-02-03T09:07:57.011138+00:00,ACC-0045,0,0,0
f1ee4e01-65ff-4c07-a8b2-d38fda880742,Niger delta University,"No. 1 University Road, Bayelsa",FCT,ndu@yopmail.com,09089584433,UNIVERSITY,ACTIVE,0.0,0,www.ndu.org,,2026-02-03T09:07:56.996630+00:00,ACC-0043,0,0,0
e7e5b8ba-5f1c-40de-aeef-6c8d2ec1a4e8,"Delsu Polytechnic, Delta State","Delsu Polytechnic, Delta State",DELTA,Delsu@yopmail.com,07032233232,POLYTECHNIC,DISABLED,0.0,0,www.delsu.com,,2026-01-25T14:38:16.012553+00:00,049404049,1,0,0
61493847-6649-4266-a54b-bc341c63c04a,Abraka University,Abraka,DELTA,abrakauni@edu.ng,08172665794,UNIVERSITY,ACTIVE,0.0,0,www.abk.edu.ng,,2026-01-20T09:24:34.687863+00:00,ABK-009,0,0,0
9d760d0b-0408-4113-9348-7f7e23aaf39a,SSS,"SSS, Ikorodu Owerri",LAGOS,sss@yopmail.com,08099778877,UNIVERSITY,ACTIVE,0.0,0,www.sss.com,,2026-01-20T08:52:06.104300+00:00,ACC-00165,0,0,0
047ecb0b-b3e7-4a5e-a8ed-e963742a41e3,LAUTECH,"OYO, Ladoke",OYO,lautech@yopmail.com,08095432244,UNIVERSITY,ACTIVE,0.0,0,www.lautech.com,,2026-01-20T08:45:03.162855+00:00,BcC-009,0,0,0
828df758-56de-4b5c-befd-c2fbec405afe,IMSU,"IMSU, IMO Owerri",IMO,imsu@yopmail.com,09089543322,UNIVERSITY,ACTIVE,0.0,0,www.imsu.com,,2026-01-20T08:45:03.150091+00:00,ACC-001,0,0,0
f65dab3f-ab45-4856-8269-757d9cb6d255,Auchi College of Technology,Auchi town,EDO,auchi@yopmail.com,+2349089969559,COLLEGE,ACTIVE,0.0,0,,,2026-01-19T23:36:26.714304+00:00,4574384749,3,3,0
3dc51ba7-5811-4d77-af12-8c4b3b600ed9,University of Delta,Agbor,DELTA,unidel@edu.ng,08177027174,UNIVERSITY,ACTIVE,0.0,0,www.unidel.edu.ng,,2026-01-16T15:25:40.070061+00:00,DT0024,0,0,0
81e6e537-42d9-4ce1-b01c-1d0d10de1a73,Oyo University,"No. 1 University Road, Lagos",LAGOS,infoola@example.edu.ng,08172667174,UNIVERSITY,ACTIVE,0.0,0,www.oyo.edu.ng,,2026-01-16T10:34:35.820657+00:00,ACC-009,0,0,0
87b8e1e9-efde-454f-a11f-05ec7aae7d04,Nonso Polytechnic,Lagos,LAGOS,nonso@yopmail.co,09039205957,POLYTECHNIC,ACTIVE,0.0,0,nonso.com,,2026-01-14T07:27:32.898239+00:00,66765,0,0,0
8feb2578-11aa-490b-b499-1aaad2445b9a,Example University,"No. 1 University Road, Abuja",FCT,info@example.edu.ng,08012345678,UNIVERSITY,ACTIVE,0.0,0,www.example.edu.ng,,2026-01-10T10:00:54.933641+00:00,ACC-002,0,0,0
5ae2f027-0cf6-4323-90e2-68a989472634,Olamide School,Tunga,BAUCHI,horlamiedea@gmail.com,08160226835,UNIVERSITY,ACTIVE,0.0,0,www.x.com,,2026-01-09T14:20:31.594667+00:00,nil,0,0,0
1d15c37e-a26f-4f80-bcf9-969934a8033d,University of Abuja,Abuja,FCT,uniabu@yopmail.com,08137834980,UNIVERSITY,ACTIVE,0.0,0,uniabu.com,,2025-12-16T06:17:00.213407+00:00,84649,2,2,0
4282c8c2-1792-454c-a38f-aff1443531db,University of Calabar,Cross River,CROSS RIVER,unical@yopmail.com,08134478902,UNIVERSITY,ACTIVE,0.0,0,unical.com,,2025-12-14T22:49:16.241564+00:00,45948,0,0,0
d2739e97-478f-4da7-be2a-f4afccb70b3e,Bodo Uni,Rivers,RIVERS,bodo@yopmail.com,08135646890,UNIVERSITY,ACTIVE,0.0,0,bodo.edu.ng,,2025-12-09T12:57:22.766395+00:00,735726,0,0,0
c7699d0a-ced2-4883-96c1-1cc344c7b8c0,University of Rivers,Choba,RIVERS,uniport@yopmail.com,08134768490,UNIVERSITY,ACTIVE,0.0,0,uniport.edu.ng,,2025-12-05T07:34:20.461099+00:00,4576885695689,0,0,0
